'DOH000000000004937','09','0972','097206','000000000','04','2015','I10','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','1','0','1','0','4','2','8','2','9','3','13','2','15','8','26','1','10','7','16','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','J06','9','1','9','11','8','10','3','6','3','1','1','3','0','2','1','2','0','3','1','1','0','2','0','2','2','1','1','4','2','5','2','3','0','2','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','N39','0','1','0','0','1','1','0','0','1','1','0','0','0','0','1','0','1','1','0','2','1','4','1','3','1','1','0','3','3','1','1','1','2','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','A15','0','0','0','0','0','0','0','0','1','1','3','0','0','0','2','1','0','0','0','0','0','0','1','0','2','2','1','0','3','4','1','0','2','4','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','0','1','1','1','1','1','9','0','3','1','6','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','T78','2','1','3','1','1','1','0','0','0','1','0','1','0','0','1','0','0','1','1','0','0','0','0','1','0','0','0','2','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','2','2','0','2','0','2','1','2','0','0','1','2','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','M79','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','4','0','0','1','1','0','2','1','1','0','0','1','1','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','L23','0','1','3','1','0','3','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','K29','0','0','0','0','0','2','0','1','0','1','0','0','1','2','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','J45','0','0','1','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','1','0','0','0','2','1','0','0','2','1','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','J18','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','1','4','2','3','1','1','1','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','T79','0','0','1','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','A09','0','0','1','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','J22','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','3','1','0','0','3','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','I60','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','2','1','1','1','1','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','D64','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','O23','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','B35','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','I84','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','B86','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','L50','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','T14','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','A90','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','H00','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','D25','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','O03','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','I00','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','N93','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','R10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','O99','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','H65','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','04','2015','N40','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
