'DOH000000000007203','03','0369','036914','036914007','3','2013','J06','25','18','74','63','32','23','7','10','0','1','2','4','2','7','1','5','3','3','0','2','1','0','0','3','0','6','2','3','10','6','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','J22','10','2','9','8','2','3','0','2','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','1','0','0','0','0','1','1','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','2','2','2','2','2','1','0','5','3','2','3','7','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','A09','1','1','7','6','1','0','1','1','0','1','0','2','0','2','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','T14','0','0','2','0','1','1','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','1','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','B82','0','0','3','3','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','J45','1','0','8','9','1','4','2','2','0','0','0','0','0','0','0','0','4','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','M79','1','0','0','0','2','0','1','0','0','0','0','0','0','2','0','2','1','1','0','0','0','0','1','1','0','2','0','0','1','1','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','R42','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','0','0','0','0','0','1','1','0','0','1','1','0','0','4','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','K29','0','0','2','0','2','1','0','0','0','2','0','1','0','0','0','0','0','0','0','0','1','0','0','1','1','0','0','0','1','0','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','L02','0','0','2','1','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','0','0','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','M13','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','3','2','1','Y'
'DOH000000000007203','03','0369','036914','036914007','3','2013','A15','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','1','1','0','0','1','2','1','Y'
