'DOH000000000003780','05','0562','056213','056213033','03','2015','J06','5','3','31','24','8','9','1','2','1','1','0','3','1','1','0','3','1','4','0','2','0','0','0','0','0','2','1','0','0','1','0','1','0','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','A15','0','0','4','0','1','1','2','0','1','0','4','0','2','1','1','1','3','1','3','1','1','0','3','1','3','3','3','3','14','5','9','3','5','2','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','2','5','0','2','3','2','10','8','5','4','5','4','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','J18','0','3','4','5','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','2','0','2','2','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','J40','0','0','5','1','1','3','0','0','0','0','0','2','0','0','0','1','0','1','0','0','0','0','1','0','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','N39','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','3','1','1','1','1','0','1','1','0','0','0','0','0','1','1','1','1','0','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','T78','0','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','2','0','0','0','1','0','0','0','1','0','1','0','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','J45','0','0','5','3','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','5','0','4','0','1','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','1','0','0','0','0','1','0','0','0','0','3','0','1','0','2','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','L50','0','0','2','0','2','2','2','0','0','0','0','0','0','2','0','0','0','0','0','0','0','2','0','0','0','2','0','0','0','2','0','2','0','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','R10','0','0','0','1','2','4','0','0','0','0','0','2','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','A09','0','0','3','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000003780','05','0562','056213','056213033','03','2015','B86','0','1','0','2','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
