'DOH000000000007178','09','0972','097223','097223003','06','2016','J06','5','6','24','15','18','20','6','14','2','3','3','5','2','4','2','4','2','3','2','6','0','0','1','7','2','1','1','4','3','3','0','3','3','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','K04','0','0','0','0','5','6','7','5','8','8','3','2','1','3','2','0','1','1','1','0','1','7','0','3','1','0','3','0','2','2','0','0','2','2','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','N39','0','0','3','1','2','5','2','1','1','3','2','4','1','1','0','4','0','1','0','1','0','1','0','0','0','2','0','1','0','2','0','0','0','2','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','J22','1','0','6','5','5','4','1','1','1','2','0','0','0','0','0','2','0','2','0','1','1','0','0','1','0','0','1','0','3','1','0','0','3','1','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','J10','0','0','1','0','0','1','0','3','1','3','1','2','3','3','0','0','2','2','0','2','1','1','0','1','1','2','0','2','0','1','0','0','0','1','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','I10','0','0','0','0','0','0','0','0','0','0','0','2','0','0','3','0','0','1','0','0','0','7','0','3','0','3','1','2','1','9','0','4','1','5','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','L23','1','0','1','4','0','4','1','0','0','2','0','0','0','1','2','2','0','4','0','0','0','0','0','0','0','0','1','3','0','3','0','1','0','2','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','A09','0','0','4','2','2','3','3','1','0','1','0','2','0','0','0','2','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','2','0','1','0','1','1','1','1','1','2','3','2','0','0','3','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','K29','0','0','0','0','0','0','0','3','0','0','0','2','0','0','0','2','0','0','0','0','0','0','0','2','1','0','0','0','1','3','1','0','0','3','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','B34','0','0','3','2','3','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','D64','0','0','1','1','3','1','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','2','0','0','1','2','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','T79','0','0','1','1','0','0','1','0','1','0','1','0','0','0','0','0','2','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','J18','0','0','4','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','3','0','0','5','0','4','0','4','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','J45','0','0','2','2','6','0','4','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','1','0','1','0','1','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','T14','0','0','0','1','2','0','2','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','0','1','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','G43','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','H65','2','0','0','1','0','0','0','1','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','J01','0','0','0','0','0','0','0','1','1','1','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','L08','0','0','3','1','1','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','1','2','0','0','0','2','0','0','0','2','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','B09','0','0','0','1','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','R10','0','0','2','0','4','0','2','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','O23','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','A15','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','2','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','L03','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','N91','0','0','0','0','0','0','0','0','0','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','O99','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','I24','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','E78','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','I84','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','L30','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','O03','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','H60','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','M94','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007178','09','0972','097223','097223003','06','2016','K12','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
