'DOH000000000004937','09','0972','097206','000000000','03','2015','J06','12','13','16','26','10','12','5','0','1','5','0','1','0','4','0','3','2','4','1','2','1','7','1','0','0','3','0','4','1','4','0','2','1','2','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','1','0','7','3','5','2','5','3','7','1','13','5','20','2','8','3','12','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','A15','0','0','0','0','0','0','0','1','0','0','0','0','0','0','2','0','1','0','0','1','0','0','3','1','3','1','2','1','10','3','4','1','6','2','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','M13','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','1','0','7','2','12','1','4','1','8','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','K29','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','2','0','1','0','1','0','1','0','2','0','2','1','2','2','6','1','2','1','4','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','N39','0','0','2','0','3','0','1','5','0','0','0','0','0','0','0','1','0','0','0','1','0','1','1','1','0','2','0','0','0','2','0','0','0','2','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','4','1','2','0','1','3','3','1','0','2','3','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','M79','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','1','0','0','1','1','0','2','0','2','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','T79','1','0','1','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','T78','0','1','1','2','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','J45','0','0','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','2','0','0','0','0','0','0','0','1','0','0','2','1','2','0','0','1','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','J18','0','0','0','1','0','0','0','2','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','2','0','1','0','0','0','1','Y'
'DOH000000000004937','09','0972','097206','000000000','03','2015','J22','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','1','0','2','0','2','0','1','0','1','0','Y'
