'DOH000000000007229','03','0369','036909','036909020','01','2013','J06','22','5','97','99','40','40','12','15','4','3','1','10','0','10','2','10','0','2','3','4','3','10','2','6','1','5','1','5','1','16','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','A09','0','0','11','15','3','1','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','J45','0','0','5','10','1','0','0','0','0','0','0','1','0','0','0','1','0','0','0','1','0','1','0','0','1','0','1','0','2','1','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','T14','0','0','4','0','4','2','3','2','1','1','1','0','1','0','0','0','1','0','0','0','0','1','1','1','0','0','1','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','N39','0','0','0','1','3','1','0','0','0','2','1','2','0','1','0','0','0','0','1','3','1','3','0','2','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','R10','0','0','8','4','1','2','0','0','1','0','1','0','0','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','L08','0','0','3','4','2','2','1','3','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','1','1','1','1','0','0','1','0','2','0','1','1','0','1','5','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','R42','0','0','0','0','0','0','0','0','0','0','0','0','1','1','0','0','0','0','0','1','0','1','1','2','1','1','0','0','1','5','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','L23','2','0','3','1','3','3','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','T79','0','0','2','2','2','3','0','1','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','L02','0','0','1','1','1','1','0','1','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','H65','0','0','2','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','L30','0','0','0','0','0','2','0','1','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','K29','0','0','0','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','1','1','0','2','0','1','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','B37','1','0','0','3','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','T95','0','0','0','0','2','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','J18','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','H81','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','2','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','G44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','1','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','H10','0','0','1','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','D64','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','01','2013','A15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','Y'
