'DOH000000000007229','03','0369','036909','036909020','02','2012','J06','7','8','44','55','10','15','2','3','2','1','2','1','2','2','2','1','0','4','1','1','0','4','0','2','0','1','1','3','1','5','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','A09','0','0','7','4','0','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','N39','0','0','2','0','0','1','1','0','0','1','0','1','1','2','0','0','1','2','0','1','0','0','1','0','0','0','0','0','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','I10','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','1','0','0','1','0','0','2','2','1','0','0','0','2','0','3','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','J45','0','0','7','4','0','3','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','R10','0','0','3','0','1','1','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','R42','0','0','0','0','0','0','1','0','1','0','0','0','0','1','0','0','0','0','0','1','0','1','0','1','0','0','0','0','0','2','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','J22','1','1','0','3','0','0','1','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','K29','0','0','0','0','1','0','0','1','0','0','0','1','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','1','0','2','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','L23','3','1','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','T79','1','0','1','0','0','0','0','1','0','0','1','0','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','L02','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','J40','2','1','0','0','0','0','0','0','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','T14','0','0','2','1','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','L08','0','0','1','1','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','L30','1','0','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','H65','0','0','0','2','0','0','0','0','0','0','0','0','1','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','B01','0','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','Y'
'DOH000000000007229','03','0369','036909','036909020','02','2012','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
