'DOH000000000032219','01','0129','012924','012924033','05','2017','J22','15','10','76','53','49','45','7','18','7','12','6','4','7','12','3','7','2','8','8','6','4','7','3','6','3','3','2','11','11','29','4','14','7','15','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','J06','12','9','35','24','23','29','16','15','4','7','5','9','3','7','6','5','1','6','3','4','5','8','2','4','1','2','1','5','4','14','3','5','1','9','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','I10','0','1','0','0','0','0','0','0','0','0','3','0','0','0','0','1','3','1','1','7','6','6','4','7','5','4','4','8','15','24','6','8','9','16','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','T14','0','0','3','2','7','4','4','0','2','1','3','2','1','1','3','1','1','0','3','3','3','1','0','3','1','0','2','0','1','5','1','1','0','4','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','N39','0','0','1','2','5','2','2','1','3','6','3','4','3','1','2','8','1','4','1','4','2','1','1','6','2','4','0','2','4','5','0','3','4','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','J45','2','4','35','25','7','7','4','10','0','5','2','2','0','3','2','9','0','0','1','2','0','1','5','0','2','5','0','3','5','3','0','1','5','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','K29','0','0','2','4','2','1','3','3','1','4','3','2','1','2','3','2','1','3','1','2','1','2','1','1','1','1','0','2','2','6','2','3','0','3','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','T79','0','0','9','6','5','8','6','0','1','0','0','1','1','1','0','2','1','2','0','0','0','1','1','0','1','3','1','1','1','0','0','0','1','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','A09','0','1','12','14','7','2','0','1','3','0','0','3','0','1','1','0','0','1','0','0','0','0','1','0','2','1','0','1','0','1','0','0','0','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','L02','0','0','3','4','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','B34','0','0','7','10','7','3','2','4','0','2','1','0','0','0','0','1','0','1','0','0','2','1','0','0','0','1','1','1','0','1','0','0','0','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','M79','2','0','1','0','5','4','6','1','1','0','1','2','1','2','0','0','0','3','2','4','0','0','0','4','2','0','0','1','2','0','2','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','M15','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','3','1','1','1','5','1','2','1','2','6','10','3','4','3','6','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','L23','0','0','3','4','5','6','1','0','0','0','0','1','0','2','0','0','1','3','0','1','0','0','1','1','0','1','0','0','0','2','0','1','0','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','M13','0','0','0','0','0','0','0','0','0','0','2','0','0','0','1','3','1','0','1','0','2','2','0','0','1','3','0','2','0','4','0','2','0','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','A15','0','0','0','0','0','0','0','0','0','1','0','0','0','0','1','5','0','0','1','0','0','0','1','3','1','1','3','0','3','1','1','1','2','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','J18','1','0','1','1','2','0','0','0','1','1','0','0','0','1','0','0','0','0','2','1','0','0','1','0','0','0','1','4','0','3','0','2','0','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','K05','0','0','2','1','2','0','1','1','0','0','0','2','2','1','0','1','0','0','1','0','1','3','0','0','0','1','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','R10','0','0','13','6','2','4','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','E10','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','4','2','0','1','0','0','0','0','1','0','3','0','1','0','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','J44','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','2','1','9','0','1','0','8','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','J40','0','2','1','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','1','0','0','0','0','2','3','2','1','1','2','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','H65','0','0','1','3','1','1','2','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','2','0','0','0','2','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','K30','0','0','0','0','0','1','1','2','1','1','0','0','0','0','0','0','2','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','H10','0','0','0','2','1','1','0','2','1','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','R59','0','0','0','2','1','2','0','1','1','1','0','0','0','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','H81','0','0','0','0','0','0','0','0','0','1','0','0','0','1','0','1','0','0','1','1','0','0','0','0','0','1','0','0','0','2','0','1','0','1','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','H00','0','0','0','1','1','1','0','0','0','1','0','0','0','0','2','0','0','0','0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','B01','0','0','3','1','0','3','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','Y'
'DOH000000000032219','01','0129','012924','012924033','05','2017','M94','0','0','0','0','0','0','0','0','0','1','0','0','0','0','0','0','1','0','1','0','0','0','1','0','0','0','1','0','0','2','0','2','0','0','Y'
